RMS_X,RMS_Y,RMS_Z,Kurtosis_X,Kurtosis_Y,Kurtosis_Z,Velocity_ISO,Board_Temp,Comm_Health,Tipo
0,0,0.2144173711728481,3.032691190537107,3.046749355285022,3.0091145680125413,0.086188122,67.8,100,Apagado
0,0,0,3.0379701555940626,3.014670507,2.9230562876855286,0,68.3,100,Apagado
0,0,0.1658322532298811,2.9539949958143605,3.0325896633510423,2.979961523162559,0.063689324,68.3,100,Apagado
0,0,0,2.848497097709763,2.991768856632946,2.9554396940058427,0,67.2,100,Apagado
10.50799464111383,8.749335541671957,4.409113126027022,1.746605051593621,1.7108704072051553,2.4416483236008992,3.903850668062364,69.4,100,Normal
0.1021050296547617,0,0,3.076380307273258,3.0525069510589726,2.8824897698137995,0.034171085,67.2,100,Apagado
0,0,0,2.9838017488030024,3.0401038320680938,3.057471305884718,0,67.2,100,Apagado
22.159130848298695,12.62100517611684,7.082712689814245,1.7383378321319969,1.939539687725908,2.4527461180609422,11.15379516712254,68.9,100,Normal
0,0,0,3.0477750134114605,2.9604686338627366,3.0227816848901807,0,68.3,100,Apagado
0,0,0,3.010549502509623,3.015260235320341,3.005274504207564,0,67.2,100,Apagado
0,0,0,2.965410592184289,2.994423536807904,3.002129395401358,0,67.2,100,Apagado
26.583197404791893,15.01100592985195,13.09094901064254,2.028785613619038,2.182355217210348,2.8111465138790424,14.962239377038689,69.4,100,Papel
0,0,0.1255310151834538,2.875151342467976,3.087688491884238,2.963982380362544,0.054033116,68.3,100,Apagado
30.088203253769883,15.68615088090888,8.528485698,1.8162109917810052,1.7856982285124603,2.576101139218126,17.21256108620994,69.4,100,Normal
0,0,0,3,3,3,0,67.8,100,Apagado
0,0,0,2.9173566966852933,2.9191420456736368,2.893542393484182,0,68.3,100,Apagado
0,0,0,3.0010920377942045,2.886704093233192,3.020609355945145,0,67.8,100,Apagado
12.161943624626536,7.175704129621447,5.720576672619065,2.049820069190908,2.002635152209754,2.4334773236154783,7.1295993231422825,68.9,100,Normal
0,0,0,3.051674141291886,2.918631262010716,2.9535625252607174,0,67.2,100,Apagado
39.483264680004886,20.484533424385116,9.304775028027978,1.9526430833091055,1.9175094102322443,2.437555324809061,23.01000296975072,68.9,100,Normal
29.822753245277628,17.32519187549584,10.84881941,2.1574919554651744,2.128508233835053,2.7168762169505363,16.269899758105577,68.9,100,Normal
22.011613892762195,13.13393342,8.367370417972856,2.2528367632896766,2.375302893088339,2.5597441830459866,8.237783965578425,69.4,100,Papel
0,0,0.1575797355732413,3.060759231355928,3.051794773520273,2.996227858790822,0.064983704,68.3,100,Apagado
21.503571109616423,13.303091312472654,8.390184958929039,2.2890558685762006,2.249471358211207,2.5331046136533018,8.501697868,69.4,100,Papel
39.06456082260407,19.76928608650849,11.588062794845357,2.3188321897087394,2.3143271740155438,2.464547139087227,19.95141336107456,69.4,100,Normal
30.358003516778066,18.757436751902897,8.864887567,2.0051049365432303,1.8672705711551492,2.406984779,17.95230814359382,68.9,100,Normal
18.91623315581968,10.05739631759153,8.82217658,2.184491409701033,2.427296071048663,2.8199065462674957,8.084520392,69.4,100,Papel
5.528937024483311,6.904089885191837,5.033707423294517,1.9115537484963476,1.952799671310671,2.262965946308712,2.4503118494534464,68.9,100,Normal
36.63600129016002,18.34803636638144,10.086836581788017,1.834187887777297,1.8890935951775512,2.2684855712548404,19.973057344091742,69.4,100,Normal
30.5773,15.3975,11.8176,2.1546,2.4216,2.6065,16.0198,70,100,Papel
39.188233087566005,20.509433241405148,11.577449846712152,2.0894513404713586,1.996549087481259,2.627762555000727,20.155225230288877,69.4,100,Normal
0,0,0.1593,3,3,3,0.0642,67.8,100,Apagado
0,0,0.1531161963175983,3.0373562770100646,3.103224848,2.9080448509192376,0.065806319,68.3,100,Apagado
0,0,0,3,3,3,0,68.3,100,Apagado
0,0.1549719464138227,0,2.9628797423993367,3.040670834260193,3.092051944685553,0.062333832,67.8,100,Apagado
13.688794144490538,10.27550897018949,6.277618279,1.9024287297877491,2.0243408965389458,2.172008459016943,5.925123818424914,68.9,100,Normal
26.9483,12.97,10.594,2.2563,2.3876,2.8501,14.9067,70,100,Papel
47.35637210577748,23.97531271144404,12.98874089706712,1.7852880224935914,1.8108667281984725,2.5409809843745856,26.99092761479439,68.9,100,Normal
0,0,0,2.9885183158784243,3.01441281,2.9419743758331407,0,68.3,100,Apagado
34.5537,18.6772,9.8622,1.8829,1.9232,2.5427,18.0817,68.9,100,Normal
32.03289154326018,11.145177750975218,11.763244367385605,2.1255867941123574,2.4031116077680377,2.513390730589943,19.195996235349487,69.4,100,Papel
27.28588017912184,14.76991390303383,10.14754936711601,2.2419964523485114,2.409533018781419,2.6684786784707404,13.435544117742394,69.4,100,Papel
36.56059491336687,18.32896435115227,10.28711172406784,1.972471334323388,1.8885964898770995,2.308564569833845,20.300246750397424,69.4,100,Normal
18.7449,11.3335,6.2834,1.9375,1.8581,2.465,8.5285,68.9,100,Normal
28.56934026766757,13.064935847989313,8.667668580791103,1.9728467718930345,1.959109346414403,2.6248711578350563,14.675632338562323,68.9,100,Normal
0,0,0,2.9178219041487514,3.147872801280263,3.021754350018249,0,67.8,100,Apagado
28.093857532310388,14.775811683551836,11.944051735899476,2.279900297112999,2.485598200624721,2.709737913116113,14.031011923987869,70,100,Papel
25.057,14.3273,8.7209,1.9515,1.9929,2.6444,13.684,68.9,100,Normal
0,0.161395147,0,2.940676089035594,3.007988634090317,3.0704572920413886,0.063605079,67.8,95,Apagado
21.050966930929764,12.61856272777759,7.350223555,2.0158309079705865,2.013874224413296,2.114195055361286,9.472687058840068,68.9,100,Normal
38.8997,20.0286,11.2771,2.4048,2.2386,2.4458,19.6695,69.4,100,Normal
21.605783553425045,10.579419918793535,9.631105172048096,2.285254821,2.304354418572172,2.636428907123597,11.06095085340873,70,100,Papel
39.936,21.0921,11.4005,1.9389,1.9183,2.3185,20.0194,68.9,100,Normal
0,0,0,3.034089786218063,3.0326832255803486,3.0445851649970823,0,68.3,100,Apagado
13.210203571473125,10.07797605501798,6.118167749544311,1.8127884386580968,1.9510450132295196,2.1302519132104067,6.142556463,68.9,100,Normal
43.20977926492074,22.291422681831467,11.947676619059049,1.885370231166258,2.057863108841801,2.3919321752216858,23.692531438239687,69.4,100,Normal
36.4005,18.2985,10.2695,1.8857,1.8916,2.2409,20.1267,69.4,100,Normal
0,0,0,2.9504687710943847,3.0221880485318517,3.054376818655144,0,67.2,100,Apagado
14.391862226184823,8.487343194805657,7.229251102507142,2.0976265462476604,2.295218658793525,3.043530411064204,5.498853442,70,100,Papel
0,0,0,2.931590406428466,3.015335792,3.0588312296341758,0,67.8,100,Apagado
0,0,0,3.018121487,2.917973687572567,3.0019581934002355,0,68.3,100,Apagado
23.156093465958183,13.520010541619662,8.862404777,1.9961282826940017,1.9709143986814368,2.3407335451529465,11.968130921306566,68.9,100,Normal
0,0,0.1656293091514556,2.897397924658368,3.010956738195193,2.996759890727532,0.070260469,68.3,100,Apagado
0,0,0,3.012252958,3.0087734372356043,3.0191747334600243,0,68.3,100,Apagado
0,0,0,3.0398682906768952,2.976137747192912,3.0281741049096462,0,67.2,100,Apagado
24.539305808704064,13.83376699816898,8.041244851618695,1.9858350191423135,1.7999222645889668,2.321927282850904,9.290254876,68.9,100,Normal
0,0,0,3.047803356514848,3.1072435866821837,2.955172626822239,0,68.3,100,Apagado
26.7158,13.9146,11.7107,2.225,2.417,2.8301,12.3933,70,100,Papel
0.095682691,0,0,2.99436543,3.009331479998958,3.0223919144793063,0.033174724,67.2,100,Apagado
12.729797854380308,7.583770396923349,6.708787081130386,2.244849712106744,2.3360162244967286,2.738401438544949,3.235279288308662,70,100,Papel
7.931958420367765,7.242579192,4.601776960543104,1.8991940715136717,1.9121224856605907,2.265844419299367,2.3210852247517084,68.9,100,Normal
28.72789438727081,16.938376074573767,10.80431077130087,2.095077713548874,2.0977113173306208,2.770977222250156,16.031245177517487,68.9,100,Normal
31.641970237294128,10.723761945376872,11.837669513203952,2.0977221862224944,2.337128610233368,2.5957852695395878,18.217796633642475,69.4,100,Papel
25.1853,13.293,9.0169,2.2212,2.4185,2.781,12.8219,69.4,100,Papel
38.3167,19.7424,10.4793,1.8829,1.9312,2.4161,21.923,68.9,100,Normal
38.50516329,21.693573653414845,9.348673030765932,1.999376629,1.887510029278961,2.4886888983599644,22.232210976991777,68.9,100,Normal
0,0,0,2.9376455303978344,3.022931482560268,2.949201589,0,67.8,100,Apagado
21.652582949557868,12.615216404926018,7.958527113812638,1.977988411762496,2.0453000945096576,2.511973918571288,10.932677912458551,68.9,100,Normal
21.11553797,10.728099351795976,9.514032652651034,2.1265991399494952,2.2351989682674653,2.7069404908119674,10.932093979868078,70,100,Papel
33.494086121188225,19.11298945220218,10.242771421458604,2.077494573042766,2.1912154649078346,2.538029282401644,17.938742212552388,68.9,100,Normal
16.31004469905015,10.784724702854025,6.454269689140935,2.001047104728626,1.9839865077902772,2.4163933260325385,7.369954598446746,68.9,100,Normal
28.14026006056844,14.19209371051856,10.604162526591503,2.058934868300716,2.382745183876199,2.711825238614364,12.800198515431278,69.4,100,Papel
32.16134786025922,15.65415092854044,12.483226343615357,2.337687897528017,2.549002947559217,2.6373755012993763,15.750573504979036,69.4,100,Papel
20.94928108835948,9.865300239,9.159923566239463,2.253945502152733,2.293569714650997,2.648266742648994,10.262107086342551,69.4,100,Papel
0,0,0,3.003296832,3.080588411663593,3.045081935,0,68.3,100,Apagado
36.92615450383966,19.434618083555037,11.135747250423526,1.828858870897544,1.771649368,2.2965270634230293,18.48011509453777,68.9,100,Normal
0,0,0,3.0796272010967334,3.016858943641397,3.002687751528105,0,67.2,100,Apagado
0,0,0.000199928,3.0238235961370865,2.9216195375919467,3.013754437754491,0.005003417,68.3,100,Apagado
20.66614743856292,10.672766962109884,8.692531091,2.3126942980190197,2.499580375025697,2.625498162965235,9.226583214450256,69.4,100,Papel
25.135285339116493,11.52935532,10.735231111067922,2.2006094213007907,2.240711883475678,2.632539381865497,11.72115963207471,69.4,100,Papel
21.72244020963866,11.000857115120985,8.339679145376984,2.138433753,2.2829209901585523,2.842845942238025,9.905793507,70,100,Papel
23.878844248378577,13.491202739774163,7.696349117703525,2.4515669498687527,2.994029289649238,6.966093134050558,9.741050451,68.9,100,Normal
7.894194556180565,7.039303183596864,4.621475854,1.9297326138614352,1.956198144373433,2.1903801287372837,2.433247083004793,68.9,100,Normal
0,0,0,3,3,3,0,68.3,100,Apagado
0,0,0.0995,3,3,3,0.0333,67.8,100,Apagado
23.47999794718704,13.460153987617252,10.998042196159906,2.253867785317448,2.485403547257696,2.889337759182681,10.571949209134262,70,100,Papel
0,0,0,2.9706433236195826,2.945373348805438,3.1201012078267425,0,67.2,100,Apagado
0,0,0,3,3,3,0,68.3,100,Apagado
23.376083132740565,11.673485715984548,9.181054102887812,2.160184627327421,2.312320671,2.860123160339852,11.199917736453216,69.4,100,Papel
0,0,0,3.004898039163677,2.891442958,2.9759235133008373,0,68.3,100,Apagado
38.838484343279816,20.846252725379536,11.665808665349736,2.508321182522864,2.157130432755615,2.404513684625628,19.50026238481893,69.4,100,Normal
38.492080788048966,17.325018570178397,11.126867658172714,1.951292477828638,1.9976369002873955,2.529605058455345,23.07487934714245,68.9,100,Normal
0,0,0,2.8588875667273568,3.0001467284379126,3.092773814853456,0,67.8,100,Apagado
24.755536391976523,11.907812288719608,9.061870594780286,2.1968304482931087,2.259961020531291,2.5388612742194807,8.148416212961752,69.4,100,Papel
0,0,0.1941,3,3,3,0.0783,66.7,100,Apagado
22.664005050634504,12.737679143702936,6.320821050028073,1.930376915786258,1.995699896,2.460558073318301,10.33266406093637,68.9,100,Normal
25.678675050432183,16.713752874530346,8.525845654202664,1.842691723687032,2.030909091153763,2.267855970035064,13.989213335317473,68.9,100,Normal
19.836882227881144,11.22571163426937,8.683528626,2.294117098,2.429473146,2.796902174,8.303611139,70,100,Papel
20.268886037462764,14.644813475183788,10.412804425356445,2.254320187829562,2.471522175921043,2.640226121,7.076717265298282,69.4,100,Papel
24.4779,12.0671,9.1499,2.1589,2.2324,2.5583,8.0651,69.4,100,Papel
25.5001,11.7485,10.9816,2.2238,2.2422,2.7037,11.7267,69.4,100,Papel
0,0,0,3.0615064445847184,2.9871468904902656,2.905084888445286,0,68.3,100,Apagado
31.103418875780964,15.40118317316151,12.307700538304882,2.173819112666335,2.4045410774381777,2.6956643329699315,14.817432283028577,69.4,100,Papel
9.843518588204828,8.081380470555816,5.687424587285741,1.8394319616448795,1.950533148226709,2.440096301698045,3.686450669747912,68.9,95,Normal
0,0,0,3,3,3,0,68.3,100,Apagado
23.12853674357208,11.805087264363676,7.407385921115814,1.7862425563261428,1.8674509148154843,2.351705097727168,11.260926569711446,68.9,100,Normal
21.87789554920024,11.95512431,8.570994908435928,1.9817546027414668,1.9482665700132915,2.7275043059302586,12.997589777959096,69.4,100,Normal
0,0,0,3,3,3,0,68.3,100,Apagado
0,0.1586892006249153,0,2.9463764251193902,3.0512204590370557,3.104528987736204,0.060338871,67.8,100,Apagado
25.71404662,11.847635712446152,10.823095404238936,2.1777688939069115,2.2217367741712777,2.6723599154622013,11.99030899440638,69.4,100,Papel
37.43794360777796,18.085176285068403,10.893644787940174,2.111021990531255,2.285106598130068,2.9376136353354063,18.23460331076252,69.4,100,Normal
0,0,0,3.0422443333320595,3.021278320106493,2.985385858400098,0,68.3,100,Apagado
0,0,0,3.019555000262495,2.931437950664312,3.032031093686763,0,68.3,100,Apagado
38.98634021808945,19.984254360323632,10.50327560724477,1.9061110374362007,1.916095258,2.451784101501698,21.29382675027821,68.9,100,Normal
0,0,0,2.9661160787517598,3.044400705686338,3.0655226056812683,0,68.3,100,Apagado
0,0,0,2.9491927480410194,2.9755524595688456,3.0313319819888465,0,67.2,100,Apagado
28.33023314210857,13.50078421873731,10.815216993216676,2.179652418329566,2.361537617089055,2.7483733796333185,13.75181461090878,70,100,Papel
9.916814928883278,7.874304742,6.082291796557881,1.7955577596196588,1.945188260605364,2.5280466372389574,3.658191854364408,68.9,95,Normal
0,0,0,2.9379327733003637,2.9960884349347623,3.0152006897023296,0,67.8,100,Apagado
0,0,0.00020072,3.0709373252302887,3.073299909,3.0739640013842227,0.005052614,68.3,100,Apagado
19.1426,9.5757,8.9829,2.105,2.2742,2.8969,6.8111,70,100,Papel
39.4228,22.1604,9.5057,2.0671,2.1022,2.7964,22.9671,69.4,100,Normal
0,0,0,2.957920666206893,3.020164149112398,3.014708693894314,0,67.8,100,Apagado
25.15881031932076,13.369496077063443,9.636547645117748,2.119319938676956,2.3001084454019995,2.685845664316861,13.869815496967409,70,100,Papel
20.17284283,9.802597355,9.848915025769964,2.0575450099434898,2.203957627292636,2.836201426222928,10.014810809356424,70,100,Papel
0,0,0,2.940751541485577,3.0831845561420472,2.994794637401424,0,67.2,100,Apagado
22.915521442962856,11.19678513763999,8.443401764,2.200070517069188,2.293988781,2.642695984171403,7.702498884521575,69.4,100,Papel
0,0,0.1855551272550453,3.0366453527471298,2.904426296159947,3.0687259131393585,0.078042345,66.7,100,Apagado
42.66339133326628,21.73506542330081,11.941677752338231,1.9388515949766048,2.009210143882163,2.352213721629009,23.287960767701147,69.4,100,Normal
12.6489,7.2147,5.8146,2.0338,2.0489,2.4479,7.0426,68.9,100,Normal
0,0,0,3,3,3,0,67.2,100,Apagado
0,0,0,2.949983060460415,2.9424793112945125,2.9720169460282637,0.000405178,68.3,100,Apagado
9.605424288684414,8.046377278,5.869019864578113,1.832566638434327,1.9641268555657552,2.426990072389606,3.6534786610895953,68.9,95,Normal
39.06532068016524,20.15233316708958,10.30092159,1.925192095931449,1.9801227813051177,2.373025622461878,21.77888617502199,68.9,100,Normal
28.67288251,14.362422624867852,12.628174708838545,2.1672125481050784,2.414707747674037,2.525921005836472,12.70832221880402,69.4,100,Papel
31.19450226620274,14.119351792880115,9.675268360682214,2.166687867650754,2.0872271568370127,2.3467100712898823,17.911675121853925,68.9,100,Normal
28.420800845284287,12.976252481865153,8.850154424051006,2.004444804253225,2.069556318629706,2.5932643347948154,14.439086593565404,68.9,100,Normal
25.30815438372211,13.355906746771586,9.966559862934613,2.140797563,2.2631740664839795,2.653704095619641,11.625542133439003,69.4,100,Papel
27.4407,14.2111,10.8028,2.0719,2.3163,2.792,13.2497,69.4,100,Papel
0,0,0.1706318926889433,2.9688123445097334,2.841106132517024,2.979147949357968,0,68.3,100,Apagado
23.31148553722916,13.410190821158446,8.863325749931754,2.008642756630177,1.9693707482413307,2.347435368319988,12.265056383771922,68.9,100,Normal
21.883324326731262,12.52566771500203,10.418801202269629,2.2864031842206693,2.4736084229080597,2.640365650869595,8.987109493283267,70,100,Papel
29.914086599416816,15.29600571443475,13.089655917151283,2.402233875395377,2.414042473238064,2.560137125,14.99030073385818,70,100,Papel
24.89007373204493,12.961749531110552,10.268837124058404,2.309614331620684,2.323911669748685,2.558545059625245,10.164306406899987,69.4,100,Papel
31.853945265142663,14.47464072277216,9.096675505053112,2.1737891919173498,2.165786620617642,2.355901818537672,17.48045064154981,68.9,100,Normal
17.486424599133368,9.588905519419471,7.469440018970848,2.3364630416816814,2.303496077770108,2.2995674115250373,6.276874218601329,69.4,100,Papel
0,0,0,3.0144436744754035,2.9080775921877287,2.9954206611560275,0,67.8,100,Apagado
19.23592038401662,9.577116825765104,9.793011956833208,2.1305875219973966,2.140670396744192,2.943917864216695,9.956603955,70,100,Papel
23.92282450624164,13.01110324882742,9.049735223164324,2.125911916738365,2.362643428622469,2.6020901926957403,10.97418501418598,69.4,100,Papel
38.07918253591248,18.75312818345329,10.749129595895305,2.113150385333768,2.291701166448267,2.928139798381973,17.33631873463104,69.4,100,Normal
32.1125,10.8681,11.9795,2.1512,2.3799,2.5904,18.9553,69.4,100,Papel
39.53187016593209,20.96491953385471,11.858226969171648,2.3245189191919766,2.197089995466932,2.593814817509336,21.283294752306038,68.9,100,Normal
21.76984990563348,12.92511525782418,7.152685816194706,1.9657300511275015,2.042451465090626,2.2316021772840027,9.267393480388453,68.9,100,Normal
